-31.862	-2.602	-86.115
-31.95	-2.631	-85.896
-31.862	-2.631	-85.282
-31.701	-2.397	-85.633
-31.657	-2.923	-85.75
-31.994	-2.368	-84.712
-31.92	-2.543	-85.516
-32.154	-2.485	-85.297
-31.555	-2.675	-84.595
-32.037	-2.631	-85.662
-32.14	-2.733	-86.071
-31.891	-3.04	-85.984
-32.008	-2.748	-85.151
-32.096	-2.748	-85.487
-31.818	-2.47	-86.276
-32.14	-2.543	-85.75
-31.891	-2.689	-86.042
-31.891	-2.265	-85.457
-31.994	-2.675	-85.56
-31.891	-2.762	-85.867
-31.818	-2.967	-85.063
-32.096	-2.967	-85.443
-32.3	-2.616	-85.194
-31.935	-3.055	-86.101
-32.417	-2.704	-85.384
-32.184	-2.353	-85.75
-32.242	-2.821	-85.414
-32.037	-2.748	-85.531
-32.008	-2.514	-85.077
-31.774	-2.923	-85.984
-32.081	-2.426	-85.823
-32.3	-2.529	-85.472
-32.286	-2.426	-85.706
-32.11	-2.514	-86.071
-31.511	-2.719	-85.589
-31.979	-2.675	-85.969
-31.994	-2.295	-86.013
-32.607	-2.572	-86.159
-32.11	-2.909	-85.75
-32.461	-3.04	-85.808
-32.184	-2.865	-86.466
-32.154	-3.347	-86.276
-32.052	-2.66	-86.101
-31.789	-2.572	-86.787
-31.584	-2.324	-86.861
-32.271	-2.543	-86.875
-32.067	-2.353	-85.984
-32.33	-2.572	-86.159
-31.526	-2.28	-85.647
-32.008	-2.309	-86.247
-32.52	-2.397	-85.531
-32.257	-2.543	-84.946
-32.447	-2.295	-85.56
-32.447	-2.558	-86.174
-32.242	-2.645	-86.174
-32.052	-2.514	-85.399
-32.505	-2.441	-85.998
-32.724	-2.397	-85.516
-32.11	-2.543	-85.341
-32.227	-2.543	-85.282
-31.891	-2.748	-85.326
-32.257	-2.572	-85.574
-31.687	-2.762	-85.341
-31.95	-2.645	-84.99
-32.227	-2.719	-85.545
-32.067	-2.514	-85.457
-32.11	-2.645	-85.194
-32.154	-2.28	-85.326
-32.227	-2.835	-84.844
-31.92	-2.923	-84.727
-31.891	-2.909	-85.487
-32.052	-2.733	-84.639
-32.052	-2.923	-85.589
-31.833	-2.616	-86.013
-32.286	-2.543	-85.735
-32.403	-2.719	-85.56
-32.008	-2.938	-85.428
-32.198	-2.792	-85.633
-31.526	-2.85	-86.597
-31.891	-3.069	-86.188
-31.511	-2.909	-86.758
-31.701	-2.719	-85.969
-32.052	-3.025	-86.027
-32.067	-3.113	-86.597
-31.745	-3.172	-85.457
-32.213	-3.084	-85.355
-32.388	-3.303	-86.32
-31.891	-3.259	-85.925
-32.11	-3.055	-85.37
-31.745	-2.865	-86.261
-31.906	-2.967	-84.961
-31.701	-2.733	-85.194
-31.906	-2.806	-85.238
-31.847	-3.186	-85.516
-31.877	-2.923	-85.954
-32.096	-3.069	-85.852
-31.716	-2.455	-85.823
-31.818	-2.719	-85.823
-31.906	-2.353	-86.481
-31.467	-2.499	-85.911
-31.76	-3.04	-86.101
-31.263	-2.894	-86.481
-31.584	-2.806	-86.583
-31.687	-2.777	-86.32
-31.438	-3.025	-86.32
-31.19	-2.733	-86.115
-31.847	-3.245	-86.057
-31.76	-3.128	-85.37
-31.979	-2.982	-85.633
-31.599	-3.025	-85.604
-31.833	-2.777	-85.998
-32.008	-2.938	-85.662
-31.979	-2.835	-85.662
-31.599	-3.069	-85.282
-31.716	-3.172	-85.531
-31.745	-2.558	-85.341
-31.789	-2.412	-85.063
-32.227	-2.368	-85.063
-32.213	-2.455	-84.566
-32.417	-2.28	-84.961
-32.11	-2.675	-85.165
-31.847	-2.265	-85.341
-31.73	-2.762	-85.384
-32.008	-2.558	-85.414
-31.979	-2.412	-85.37
-32.169	-2.295	-86.057
-31.935	-2.719	-85.647
-31.76	-2.733	-85.647
-32.067	-2.616	-85.984
-32.14	-2.075	-85.443
-31.862	-2.353	-86.013
-31.716	-2.631	-85.969
-31.862	-2.514	-85.691
-31.628	-2.265	-85.823
-31.818	-2.865	-85.794
-32.388	-2.265	-86.027
-31.847	-2.66	-85.647
-31.847	-2.485	-85.516
-31.804	-2.368	-86.232
-31.643	-2.178	-85.297
-32.169	-2.295	-85.574
-32.052	-2.499	-85.589
-32.067	-2.485	-85.267
-32.257	-2.806	-85.077
-32.008	-2.251	-85.75
-32.023	-2.178	-86.013
-32.081	-1.973	-86.057
-32.184	-2.426	-85.341
-32.169	-2.426	-85.063
-32.154	-2.119	-84.858
-32.052	-2.017	-84.887
-32.125	-2.163	-85.034
-32.169	-2.017	-85.37
-31.862	-2.017	-84.639
-32.739	-2.251	-84.961
-32.447	-2.704	-85.297
-32.169	-2.485	-85.297
-31.789	-2.455	-85.004
-31.935	-2.309	-85.253
-32.534	-1.988	-85.267
-32.315	-1.871	-85.224
-32.403	-2.499	-84.931
-32.271	-2.309	-85.808
-32.461	-2.046	-85.355
-32.447	-2.689	-85.618
-32.564	-2.441	-85.706
-32.125	-2.85	-84.961
-32.023	-2.236	-84.887
-31.92	-2.47	-85.545
-32.169	-2.616	-86.422
-31.789	-2.806	-85.925
-32.198	-2.835	-85.896
-32.023	-2.719	-85.56
-32.388	-2.163	-86.071
-32.374	-2.412	-85.004
-32.096	-2.806	-84.844
-32.33	-2.85	-85.735
-32.549	-3.025	-86.174
-31.92	-2.777	-85.721
-32.33	-2.572	-85.604
-32.315	-2.645	-85.823
-31.833	-1.988	-85.121
-31.833	-2.631	-85.794
-32.403	-2.689	-85.326
-32.198	-2.514	-85.779
-31.92	-2.645	-85.633
-32.14	-2.719	-85.808
-32.286	-2.455	-85.721
-32.096	-2.455	-85.487
-32.359	-2.587	-85.545
-32.491	-2.572	-85.808
-31.979	-2.66	-85.472
-32.564	-3.23	-85.633
-32.417	-3.259	-85.618
-32.096	-3.391	-85.443
-32.739	-2.894	-85.063
-31.497	-2.543	-85.311
-32.023	-2.587	-86.071
-31.964	-3.011	-85.867
-32.023	-2.952	-85.341
-32.008	-2.777	-85.472
-32.505	-2.631	-86.086
-32.11	-2.66	-85.677
-32.491	-2.631	-85.896
-32.286	-2.777	-85.706
-32.242	-2.426	-85.399
-31.906	-2.85	-85.487
-32.271	-2.675	-85.443
-32.271	-2.529	-86.115
-32.169	-2.47	-85.414
-32.067	-2.66	-85.501
-32.125	-2.397	-85.75
-31.891	-2.192	-85.414
-31.54	-2.105	-85.37
-31.774	-2.368	-84.917
-31.716	-2.675	-85.56
-31.453	-2.514	-85.662
-31.833	-2.178	-85.721
-31.716	-2.426	-85.399
-32.125	-2.835	-85.94
-32.198	-2.441	-85.574
-32.257	-2.382	-85.501
-31.847	-2.338	-85.589
-32.447	-2.251	-85.779
-31.833	-1.988	-85.545
-31.994	-2.529	-85.589
-31.994	-2.295	-86.364
-31.804	-2.631	-85.516
-32.198	-2.441	-85.633
-31.92	-2.777	-85.077
-32.374	-3.04	-85.165
-32.081	-3.025	-85.414
-32.344	-2.455	-85.326
-32.198	-2.558	-85.267
-32.052	-2.558	-85.004
-32.023	-2.587	-85.414
-32.242	-2.382	-85.341
-31.57	-2.119	-85.151
-31.891	-2.353	-85.092
-32.344	-2.353	-85.151
-32.447	-2.382	-85.545
-31.526	-2.295	-85.691
-32.447	-1.929	-85.253
-31.994	-2.309	-85.823
-31.833	-2.251	-85.852
-32.169	-2.28	-85.311
-32.037	-2.426	-85.267
-32.023	-2.324	-85.341
-31.891	-2.499	-85.691
-31.687	-2.28	-86.334
-32.096	-2.514	-85.735
-31.614	-2.338	-84.741
-31.745	-2.397	-85.779
-31.804	-2.426	-85.428
-31.818	-2.295	-85.18
-31.438	-2.134	-85.151
-32.154	-2.338	-85.647
-32.125	-2.499	-85.443
-32.11	-2.777	-84.873
-31.745	-2.338	-84.683
-31.628	-2.382	-84.537
-32.286	-1.871	-85.238
-31.906	-2.222	-85.311
-32.257	-2.119	-85.428
-31.774	-2.645	-85.253
-32.198	-2.324	-85.428
-32.242	-2.616	-85.589
-32.52	-2.309	-85.574
-32.768	-2.222	-85.209
-32.578	-2.046	-85.092
-32.637	-2.324	-85.662
-32.315	-1.871	-85.297
-32.3	-2.148	-85.457
-32.374	-1.856	-85.399
-32.754	-2.134	-84.537
-32.359	-2.353	-85.092
-32.184	-2.061	-85.092
-32.534	-2.529	-85.677
-32.944	-2.309	-85.194
-32.768	-2.338	-85.735
-32.651	-2.134	-84.858
-32.154	-2.251	-85.604
-32.125	-2.222	-85.633
-31.847	-2.514	-85.574
-32.213	-2.353	-85.399
-32.11	-2.675	-85.837
-32.417	-2.236	-85.501
-31.628	-2.046	-85.224
-32.695	-2.309	-84.595
-32.432	-2.514	-84.727
-32.008	-2.587	-85.077
-32.227	-2.485	-85.311
-31.891	-2.309	-85.224
-32.344	-2.558	-85.37
-32.344	-2.119	-83.85
-31.906	-1.973	-84.376
-32.666	-2.119	-84.23
-32.081	-2.222	-84.785
-32.198	-2.105	-85.282
-32.432	-2.163	-85.136
-32.461	-2.777	-84.785
-32.564	-2.338	-84.566
-32.3	-2.207	-85.662
-31.95	-2.426	-85.37
-32.3	-1.958	-86.013
-32.11	-2.412	-84.961
-31.979	-2.251	-85.107
-31.935	-2.178	-84.858
-32.052	-2.616	-85.194
-31.833	-2.061	-84.814
-32.213	-2.514	-85.004
-32.14	-2.295	-85.151
-32.242	-2.47	-85.165
-32.169	-2.441	-85.034
-32.242	-2.251	-85.282
-32.037	-2.295	-85.121
-32.227	-2.382	-85.604
-32.125	-2.529	-85.004
-32.315	-2.631	-85.662
-32.242	-2.514	-84.873
-32.33	-2.821	-85.355
-32.227	-2.572	-85.677
-32.622	-2.602	-85.647
-32.227	-2.163	-85.457
-32.227	-2.865	-85.326
-32.242	-2.835	-85.516
-32.374	-2.192	-85.253
-32.374	-2.09	-84.961
-32.447	-2.222	-85.399
-32.154	-2.207	-84.581
-32.067	-2.148	-84.639
-32.33	-2.324	-84.844
-32.184	-2.134	-85.004
-32.037	-2.397	-85.121
-31.935	-2.222	-85.604
-31.891	-2.338	-85.209
-31.774	-2.09	-85.048
-31.76	-2.338	-85.531
-31.847	-1.71	-85.633
-32.037	-2.148	-85.297
-32.023	-1.958	-85.691
-32.169	-2.265	-84.756
-31.584	-2.412	-85.56
-31.614	-2.236	-85.384
-31.614	-2.236	-85.589
-31.438	-2.338	-85.954
-31.321	-2.441	-85.837
-31.117	-2.309	-85.341
-31.599	-1.871	-85.253
-31.57	-2.529	-85.341
-31.73	-2.353	-85.545
-31.57	-1.783	-85.326
-31.511	-1.695	-85.048
-31.263	-1.915	-85.004
-31.628	-1.432	-85.048
-31.95	-1.228	-85.194
-32.169	-2.032	-85.092
-31.774	-2.09	-85.531
-31.95	-1.944	-85.779
-31.891	-2.265	-85.092
-31.497	-2.499	-85.165
-31.994	-2.148	-84.478
-32.242	-2.382	-85.019
-32.081	-2.046	-85.151
-32.198	-2.105	-85.297
-32.271	-2.368	-84.931
-32.447	-2.309	-84.8
-31.964	-2.148	-84.405
-32.476	-2.338	-84.946
-32.052	-1.798	-84.902
-32.403	-2.412	-85.034
-31.994	-2.426	-84.274
-31.789	-2.529	-84.581
-31.73	-2.441	-84.376
-32.169	-2.251	-84.054
-32.096	-2.368	-85.136
-31.95	-2.295	-85.399
-32.023	-2.09	-85.048
-32.037	-1.754	-85.165
-31.833	-2.236	-85.063
-31.847	-2.295	-85.136
-31.453	-2.207	-85.019
-32.154	-1.988	-85.472
-32.564	-2.455	-86.334
-31.877	-2.265	-85.896
-32.11	-2.719	-85.224
-32.125	-2.251	-85.531
-32.227	-2.324	-85.618
-32.067	-2.572	-85.574
-32.052	-2.295	-85.341
-32.023	-2.075	-85.165
-31.716	-2.192	-85.37
-31.92	-1.915	-85.253
-31.877	-2.002	-85.136
-32.096	-2.061	-85.004
-32.11	-1.798	-85.341
-31.804	-1.915	-85.647
-31.92	-1.944	-85.911
-31.906	-1.958	-85.151
-31.964	-2.236	-84.8
-32.359	-1.9	-85.37
-32.11	-1.798	-85.443
-32.359	-2.309	-84.887
-32.081	-2.265	-84.829
-32.184	-2.309	-84.142
-31.964	-1.856	-84.771
-32.52	-2.309	-85.092
-32.491	-2.134	-84.551
-32.33	-2.47	-85.618
-32.315	-2.061	-85.341
-32.154	-1.958	-84.829
-31.862	-2.222	-85.282
-31.994	-2.543	-84.639
-31.847	-2.148	-85.224
-31.891	-2.163	-85.253
-31.687	-1.871	-85.721
-32.184	-1.798	-84.931
-32.447	-2.148	-84.931
-32.505	-2.222	-84.771
-32.417	-2.295	-84.683
-32.081	-2.338	-85.487
-32.125	-2.602	-84.727
-31.979	-2.441	-84.581
-31.906	-2.236	-84.756
-32.447	-1.988	-85.501
-32.198	-2.338	-85.399
-31.964	-2.382	-85.896
-32.169	-2.017	-85.311
-32.432	-2.163	-85.092
-32.549	-2.119	-85.326
-32.359	-2.032	-85.267
-32.417	-1.652	-85.881
-32.754	-2.514	-84.961
-32.549	-2.09	-84.858
-32.432	-2.338	-85.048
-32.417	-2.28	-85.107
-32.476	-2.397	-85.399
-32.622	-2.09	-84.858
-32.681	-2.28	-84.771
-32.754	-2.017	-84.8
-32.564	-2.499	-84.493
-32.476	-2.002	-85.604
-32.564	-2.032	-85.384
-32.505	-2.222	-84.975
-32.914	-2.265	-85.355
-32.724	-2.046	-85.18
-32.198	-2.207	-85.136
-32.227	-2.47	-86.101
-32.242	-2.397	-85.18
-32.607	-1.958	-85.574
-32.315	-2.441	-85.925
-32.549	-2.119	-85.925
-32.271	-2.105	-85.37
-32.169	-2.046	-85.457
-32.242	-2.178	-85.341
-32.067	-2.28	-85.647
-32.534	-2.338	-85.18
-32.637	-2.119	-85.677
-32.447	-1.622	-85.779
-32.534	-2.119	-85.706
-32.593	-1.871	-85.297
-32.257	-2.47	-85.107
-32.198	-2.455	-84.902
-32.666	-2.675	-84.902
-31.891	-2.719	-85.94
-32.154	-2.499	-85.443
-32.154	-2.616	-85.267
-32.213	-2.324	-85.472
-32.169	-2.455	-85.516
-32.33	-2.222	-84.771
-31.672	-2.455	-85.969
-32.14	-1.929	-85.545
-32.154	-2.236	-85.238
-32.271	-2.719	-85.253
-32.096	-3.157	-85.735
-31.994	-2.865	-85.721
-32.593	-2.529	-85.721
-32.534	-2.265	-86.013
-32.432	-2.719	-86.217
-32.154	-2.455	-85.867
-32.666	-2.529	-85.998
-32.257	-2.645	-86.086
-32.008	-2.338	-85.662
-32.359	-1.885	-85.326
-32.388	-2.324	-85.75
-32.271	-1.915	-85.633
-32.71	-2.163	-85.764
-32.578	-2.105	-85.75
-32.067	-2.163	-85.735
-32.037	-2.353	-85.691
-32.286	-2.324	-85.531
-31.935	-2.719	-85.531
-32.242	-2.207	-84.99
-31.818	-2.543	-85.779
-32.11	-2.032	-85.238
-31.935	-1.681	-85.867
-32.154	-2.265	-85.194
-32.213	-2.017	-85.706
-32.008	-1.812	-85.545
-31.54	-2.105	-85.911
-32.037	-2.148	-85.136
-32.023	-2.236	-85.487
-31.95	-2.47	-85.56
-31.716	-2.514	-86.247
-31.994	-2.719	-86.291
-32.184	-2.397	-85.574
-32.14	-2.368	-85.618
-32.125	-2.251	-86.101
-32.359	-2.105	-85.048
-32.14	-2.28	-85.589
-32.037	-2.338	-85.37
-32.169	-1.856	-85.867
-32.388	-2.148	-85.501
-32.242	-2.134	-85.721
-32.125	-2.017	-85.428
-32.184	-2.163	-85.794
-31.672	-2.251	-85.633
-32.052	-2.28	-85.691
-32.271	-2.338	-85.531
-32.505	-2.309	-86.013
-32.154	-2.397	-86.174
-31.979	-2.002	-86.247
-32.403	-2.441	-85.867
-32.125	-2.412	-85.735
-32.154	-2.265	-85.691
-32.052	-2.192	-86.057
-31.979	-2.368	-85.735
-32.227	-1.915	-85.852
-31.847	-2.529	-85.75
-32.125	-2.295	-85.165
-31.833	-2.368	-85.574
-32.213	-2.28	-85.75
-32.184	-2.032	-85.706
-32.052	-2.426	-85.896
-32.344	-2.426	-85.764
-32.096	-2.485	-85.501
-32.315	-2.455	-85.501
-32.505	-2.046	-85.472
-31.862	-2.47	-85.837
-31.804	-2.397	-85.691
-31.701	-2.09	-85.735
-31.628	-2.295	-85.282
-31.862	-2.397	-86.101
-31.95	-2.002	-85.107
-32.037	-2.192	-85.282
-32.008	-2.002	-85.194
-31.73	-2.192	-84.814
-32.008	-2.485	-84.844
-32.33	-2.587	-84.844
-32.125	-2.616	-84.756
-32.213	-2.324	-85.297
-32.023	-2.587	-84.303
-32.374	-2.894	-84.23
-32.227	-2.412	-84.04
-32.359	-2.412	-85.399
-32.271	-2.616	-85.487
-31.599	-2.485	-85.604
-31.643	-2.426	-85.808
-31.891	-2.455	-84.741
-31.657	-2.66	-85.414
-31.672	-2.47	-85.092
-32.184	-2.353	-85.633
-32.242	-3.186	-85.165
-32.461	-2.485	-85.457
-32.11	-2.645	-85.56
-31.774	-2.85	-85.165
-32.081	-2.762	-85.443
-32.461	-2.85	-85.077
-32.359	-2.602	-84.551
-32.11	-2.397	-85.574
-31.804	-2.514	-84.902
-32.213	-2.47	-85.428
-31.847	-2.441	-85.282
-31.979	-3.142	-85.852
-31.774	-2.879	-85.735
-31.614	-3.025	-85.238
-31.628	-2.47	-85.077
-31.438	-2.952	-84.464
-31.95	-2.455	-84.961
-31.804	-2.602	-84.8
-31.438	-2.792	-85.048
-31.73	-2.397	-84.391
-31.701	-2.251	-84.361
-31.862	-2.397	-84.361
-31.833	-2.368	-84.741
-31.789	-2.412	-84.961
-31.657	-2.426	-85.487
-32.008	-2.704	-84.887
-31.877	-2.309	-84.917
-31.935	-2.602	-84.347
-32.564	-2.28	-85.063
-32.403	-2.412	-85.092
-31.891	-2.426	-84.931
-32.067	-1.871	-85.311
-32.374	-2.47	-85.18
-31.833	-2.061	-84.931
-32.037	-2.236	-85.107
-31.774	-2.134	-85.063
-31.994	-2.119	-84.902
-31.92	-2.017	-85.151
-31.774	-2.28	-85.004
-31.964	-2.163	-85.501
-31.994	-2.558	-85.224
-31.964	-2.075	-85.779
-31.877	-2.558	-85.998
-31.672	-2.207	-85.647
-31.482	-2.338	-86.042
-31.716	-1.988	-85.414
-31.657	-2.178	-85.282
-31.716	-2.134	-85.501
-32.008	-2.163	-84.946
-31.804	-2.032	-85.151
-31.964	-2.295	-85.531
-32.184	-2.222	-85.574
-31.994	-2.09	-85.282
-31.555	-2.134	-85.341
-32.081	-2.017	-84.741
-31.774	-2.222	-85.706
-31.92	-2.236	-85.794
-31.979	-1.9	-84.814
-32.432	-2.353	-85.238
-32.622	-2.251	-85.677
-32.374	-2.309	-85.589
-32.125	-2.382	-84.697
-31.935	-2.455	-85.18
-32.461	-2.631	-85.457
-32.008	-3.025	-85.589
-32.067	-2.338	-85.034
-31.92	-2.792	-85.224
-32.067	-2.514	-85.18
-31.745	-2.879	-85.428
-31.95	-3.259	-85.253
-32.023	-2.777	-85.984
-32.023	-2.689	-84.727
-32.14	-2.748	-85.881
-32.154	-2.514	-86.276
-31.964	-2.47	-85.194
-31.935	-2.675	-85.516
-32.14	-2.426	-85.589
-31.614	-2.222	-85.589
-32.33	-2.572	-85.457
-32.154	-2.85	-85.107
-32.3	-2.368	-85.107
-32.242	-2.558	-85.077
-32.447	-2.982	-85.165
-32.3	-2.28	-85.238
-32.476	-2.631	-85.107
-32.315	-2.879	-85.209
-32.344	-2.835	-84.975
-32.198	-2.982	-85.428
-32.227	-2.572	-85.077
-31.847	-2.514	-85.034
-31.891	-2.105	-85.077
-31.54	-1.783	-85.764
-31.76	-1.973	-85.355
-31.891	-1.768	-85.428
-31.716	-1.915	-85.443
-31.599	-2.426	-85.414
-31.833	-2.148	-85.326
-31.818	-2.353	-85.297
-31.789	-2.441	-85.472
-31.745	-2.499	-85.121
-31.716	-2.455	-85.048
-32.067	-2.397	-84.8
-32.008	-2.455	-84.931
-31.701	-2.616	-85.077
-31.76	-2.295	-85.721
-31.628	-2.148	-85.034
-31.92	-2.236	-85.75
-32.037	-2.558	-85.428
-31.745	-2.426	-85.341
-31.643	-2.002	-85.925
-31.35	-2.616	-85.56
-31.438	-2.455	-85.881
-31.701	-2.368	-85.589
-31.906	-2.368	-85.677
-31.891	-3.201	-85.706
-31.584	-2.704	-85.077
-31.687	-2.835	-84.537
-31.818	-2.455	-85.414
-32.096	-2.865	-84.858
-31.657	-2.558	-85.18
-31.424	-2.499	-85.165
-32.081	-2.295	-85.019
-31.92	-2.719	-85.531
-31.716	-2.821	-85.209
-31.833	-2.689	-85.501
-31.964	-2.792	-85.355
-32.14	-2.879	-85.297
-32.344	-3.113	-85.516
-31.935	-3.113	-85.428
-32.213	-3.157	-85.647
-31.95	-2.587	-85.311
-32.081	-2.514	-85.837
-32.154	-3.04	-85.852
-31.994	-2.704	-85.384
-31.862	-2.558	-85.794
-32.154	-2.719	-85.984
-32.125	-2.85	-85.487
-31.891	-2.689	-85.326
-31.73	-2.28	-84.887
-31.847	-2.222	-85.516
-32.023	-2.704	-85.297
-31.73	-2.382	-85.472
-32.154	-2.645	-85.224
-32.008	-2.002	-85.18
-31.614	-2.426	-85.18
-31.774	-2.631	-84.712
-31.818	-2.894	-84.756
-31.76	-2.645	-85.18
-31.424	-2.733	-85.092
-31.877	-2.441	-85.501
-32.081	-2.47	-85.837
-31.643	-2.353	-85.414
-31.906	-2.134	-85.399
-31.73	-2.382	-85.341
-31.789	-2.441	-85.618
-32.008	-2.602	-86.612
-31.818	-2.397	-85.984
-31.877	-2.295	-86.086
-31.862	-2.426	-86.159
-32.125	-2.412	-85.735
-31.818	-2.324	-85.881
-32.227	-2.397	-85.633
-31.979	-2.309	-85.794
-31.818	-2.295	-85.867
-32.096	-2.865	-86.13
-31.76	-3.099	-85.794
-31.789	-2.338	-85.121
-32.388	-2.455	-85.487
-32.213	-2.66	-85.574
-31.877	-2.821	-85.355
-32.374	-2.835	-85.326
-31.76	-2.835	-85.443
-32.096	-2.66	-85.779
-31.891	-2.616	-85.311
-31.964	-2.879	-85.282
-32.286	-2.514	-86.042
-32.505	-2.499	-85.414
-32.447	-2.762	-85.092
-32.637	-2.485	-84.683
-32.213	-2.485	-85.633
-31.964	-2.587	-85.823
-32.388	-2.645	-84.624
-31.862	-2.543	-85.691
-32.286	-2.675	-85.662
-31.833	-2.338	-85.209
-32.037	-2.689	-85.077
-31.789	-2.733	-84.741
-32.154	-2.338	-86.758
-31.95	-2.061	-85.823
-31.76	-2.28	-85.969
-32.198	-2.499	-85.998
-32.257	-2.499	-85.911
-31.57	-2.163	-85.297
-32.037	-1.944	-85.516
-32.286	-2.704	-85.94
-32.578	-2.397	-85.589
-32.11	-2.09	-85.574
-32.125	-2.514	-85.034
-32.257	-2.645	-85.721
-32.169	-2.616	-85.735
-32.198	-2.879	-85.852
-32.184	-2.192	-85.487
-32.227	-2.295	-85.852
-31.877	-2.105	-84.975
-31.862	-2.368	-85.165
-32.11	-2.09	-85.487
-31.964	-2.075	-86.451
-31.877	-2.236	-85.487
-31.847	-2.002	-86.422
-31.804	-2.265	-85.647
-32.096	-2.967	-85.867
-32.344	-2.631	-85.574
-31.935	-2.909	-85.297
-32.154	-2.806	-85.545
-31.687	-2.441	-85.443
-32.3	-2.923	-85.94
-32.242	-2.309	-85.472
-32.388	-2.499	-85.808
-32.578	-2.514	-85.297
-31.964	-2.426	-85.911
-32.33	-2.134	-85.151
-32.461	-2.295	-85.501
-32.505	-2.207	-85.808
-32.14	-1.812	-84.844
-32.417	-2.207	-85.545
-32.71	-2.134	-85.238
-32.52	-2.105	-85.428
-32.578	-2.105	-85.267
-32.14	-2.485	-85.706
-32.184	-2.806	-86.013
-32.286	-2.499	-85.414
-32.505	-2.719	-85.911
-33.061	-2.806	-85.034
-32.871	-2.382	-85.107
-32.607	-2.426	-85.209
-32.637	-2.441	-85.18
-32.008	-2.689	-85.37
-32.11	-3.318	-85.443
-32.33	-2.66	-85.516
-32.271	-2.748	-85.604
-32.344	-2.543	-85.151
-32.651	-2.441	-85.297
-32.227	-2.66	-85.516
-32.505	-2.251	-85.94
-31.847	-2.368	-86.276
-32.403	-2.338	-85.443
-32.461	-2.251	-86.042
-32.534	-2.733	-85.706
-32.578	-2.455	-84.8
-32.476	-2.485	-85.048
-32.52	-2.265	-85.56
-32.067	-2.324	-85.034
-31.891	-2.134	-84.858
-32.052	-1.871	-84.727
-32.023	-2.529	-85.209
-32.11	-2.382	-84.581
-32.213	-2.602	-85.034
-31.833	-2.265	-84.127
-31.95	-2.382	-84.668
-31.497	-1.958	-84.668
-32.213	-2.558	-85.457
-32.184	-2.733	-85.282
-31.789	-2.514	-85.925
-32.344	-1.915	-85.677
-31.964	-2.558	-85.56
-31.657	-2.616	-85.998
-31.92	-2.295	-86.115
-31.818	-2.689	-85.94
-31.453	-1.915	-85.121
-32.198	-1.988	-85.209
-31.95	-2.178	-85.457
-31.935	-1.9	-85.355
-31.847	-1.988	-85.384
-31.672	-1.915	-85.253
-31.57	-2.032	-85.677
-31.321	-1.944	-85.107
-31.599	-1.871	-85.516
-32.023	-2.178	-85.647
-32.023	-2.192	-86.349
-32.067	-2.397	-86.174
-32.052	-2.09	-85.794
-31.482	-2.032	-85.501
-31.862	-2.265	-85.399
-31.994	-2.309	-85.735
-31.92	-2.265	-85.472
-31.745	-1.768	-85.487
-31.453	-2.105	-84.829
-31.95	-1.827	-85.691
-31.979	-2.178	-85.633
-31.847	-2.412	-85.034
-31.789	-2.397	-86.013
-31.614	-2.002	-85.823
